Date,Open,High,Low,Close,Volume
2015-11-09,0.759183750210183,0.7655021863253707,0.75262225720926,0.7633150219917297,492568000
2015-11-10,0.7533514466579906,0.7574827771177264,0.732695084057678,0.748734176158905,552260000
2015-11-11,0.7492200021603102,0.7545663842800565,0.7387702947942104,0.7414435148239136,619896000
2015-11-12,0.7397424194829346,0.7465469117376198,0.7356111475145776,0.7387703657150269,291080000
2015-11-13,0.7394994361447335,0.7426586544119081,0.7205441265416854,0.7241894006729126,292940000
2015-11-16,0.733667039978762,0.7392564215688134,0.7278346014919846,0.7387703657150269,344280000
2015-11-17,0.7407145311905079,0.7450888021159254,0.7356111475145776,0.7387703657150269,257048000
2015-11-18,0.7418195726274309,0.757919624951929,0.73376957554502,0.7569438219070435,350216000
2015-11-19,0.7596270816342979,0.7667012746343245,0.7535285752167109,0.7591391801834106,254072000
2015-11-20,0.7647499868502141,0.7701166715867481,0.760115125403193,0.7657257318496704,239744000
2015-11-23,0.7720681640079476,0.7720681640079476,0.7515772863163455,0.7542605996131897,242552000
2015-11-24,0.7542605412699327,0.7669453998005168,0.7508454049454457,0.7603590488433838,195428000
2015-11-25,0.7588954178101606,0.7679211603483367,0.7566999480598973,0.7593832612037659,138300000
2015-11-27,0.760846948692706,0.7681651234281527,0.7569439105351978,0.7657257318496704,86996000
2015-11-30,0.7664575223322512,0.7771908913458954,0.7657256990740626,0.7737756967544556,327244000
2015-12-01,0.7806059748189429,0.7996332619216131,0.7798741516104036,0.7989014387130737,409496000
2015-12-02,0.8001211037902574,0.8084150225919476,0.7910953617813972,0.7928029298782349,294240000
2015-12-03,0.7991454937010715,0.8074394139017866,0.7871924568472842,0.791095495223999,246656000
2015-12-04,0.7910952516401637,0.8247588818444119,0.7910952516401637,0.8232952356338501,458756000
2015-12-07,0.8230513999429914,0.8230513999429914,0.8052438382272662,0.8076832294464111,333588000
2015-12-08,0.7976817206054724,0.8220756338938416,0.792559016262818,0.8186604976654053,314488000
2015-12-09,0.8184165238536699,0.8232953062006033,0.7896316731109588,0.797925591468811,372676000
2015-12-10,0.8003651843559555,0.8089030846947074,0.7976818708367764,0.8045122027397156,236596000
2015-12-11,0.7964620654860731,0.8020726714391312,0.790851459533015,0.792559027671814,227320000
2015-12-14,0.7932908767045891,0.7989014828401734,0.7849968992695865,0.794510543346405,275892000
2015-12-15,0.8035363580093432,0.8098787879632898,0.7991454762810566,0.8042681813240051,307296000
2015-12-16,0.8059754883408475,0.8118300729598428,0.7989012955256717,0.8091467022895813,236356000
2015-12-17,0.8103667260748854,0.8186606464685325,0.7964621987891385,0.7969500422477722,254160000
2015-12-18,0.7913391328501347,0.7993891284371899,0.7830452156270066,0.7840209603309631,395896000
2015-12-21,0.7925589623268477,0.8032922718113614,0.7854847105067413,0.8025604486465454,284216000
2015-12-22,0.8049999022101202,0.8113423313570532,0.7984135513758981,0.8032923340797424,130012000
2015-12-23,0.8045121092650245,0.8096348139772659,0.8030484627301895,0.8064635992050171,122524000
2015-12-24,0.8040239989076265,0.8110982498824684,0.8028042743921139,0.8091467022895813,52448000
2015-12-28,0.8006089196241492,0.8084149360656738,0.789387709194808,0.8084149360656738,142024000
2015-12-29,0.8089025905380675,0.8240268336497875,0.806707121821934,0.8215874433517456,203660000
2015-12-30,0.8208561736046105,0.8279304276840229,0.8142698211774542,0.8145137429237366,180344000
2015-12-31,0.813293881971462,0.8169529399313707,0.8040241599082947,0.8040241599082947,148528000
2016-01-04,0.787680175098712,0.7947543687151162,0.7815816681497594,0.7896316647529602,358076000
2016-01-05,0.8045118964523332,0.8157331060382144,0.7928027854306751,0.802316427230835,490272000
2016-01-06,0.7891439356711444,0.7928030522718915,0.7601151572240628,0.7691409587860107,449344000
2016-01-07,0.7498696285158654,0.7549923913443837,0.7288908501201294,0.7386484742164612,645304000
2016-01-08,0.7481621697323281,0.7488939931005945,0.721328859481424,0.7227925062179565,398472000
2016-01-11,0.7235243525761095,0.7291349598046346,0.7110834130799624,0.7240121960639954,409372000
2016-01-12,0.7369407388634525,0.7469422831813821,0.7310862117990986,0.7362089157104492,469356000
2016-01-13,0.7418195445873126,0.746698385148296,0.7130347516834553,0.7137665748596191,481672000
2016-01-14,0.6991301594805873,0.707424135971737,0.6786392853205649,0.6993741393089294,600236000
2016-01-15,0.6713209771272257,0.6793709721748539,0.6498543042803302,0.6613194346427917,841452000
2016-01-19,0.6749802153580734,0.6940075026393412,0.6640029252866224,0.6666862964630127,457140000
2016-01-20,0.6540013914615183,0.6788832045253158,0.6452195716649032,0.6703453063964844,481180000
