Date,Open,High,Low,Close,Volume
2015-11-09,27.29915765932575,27.490991674957755,27.09378294574713,27.211139678955078,135485600
2015-11-10,26.382871363302094,26.646925347764615,26.193292951631655,26.353530883789062,236511600
2015-11-11,26.263255726063772,26.50022657454588,26.00145739228274,26.20457649230957,180872000
2015-11-12,26.238429532971633,26.36481398342589,26.10076001864439,26.116558074951172,130102400
2015-11-13,25.9991994540376,26.082704449365423,25.33793500653174,25.35373306274414,183249600
2015-11-16,25.13707526467575,25.78254170723503,25.051314627262517,25.769001007080078,152426800
2015-11-17,25.936005671613618,25.965346147002464,25.574906035688006,25.658411026000977,110467600
2015-11-18,26.12558840700528,26.51602686147571,26.066909168315345,26.470890045166016,186698800
2015-11-19,26.54988149358771,27.026082330436413,26.351277082552787,26.807165145874023,173183200
2015-11-20,26.901948458433395,27.064443728779544,26.822958180309275,26.924518585205078,137148400
2015-11-23,26.917741664206673,27.021559407446272,26.482164812619818,26.574697494506836,129930000
2015-11-24,26.479916374706185,26.935804394401316,26.43252220348979,26.829730987548828,171212800
2015-11-25,26.904208831743524,26.908723546347577,26.61307172671012,26.637897491455078,85553200
2015-11-27,26.69658190121136,26.723665028506165,26.540856932520285,26.5882511138916,52185600
2015-11-30,26.628865361010153,26.949342892160754,26.574700847772107,26.698829650878906,156721200
2015-12-01,26.800388372377142,26.81392907024415,26.373839170978123,26.482168197631836,139409600
2015-12-02,26.482174863873283,26.655955232252715,26.19780980593119,26.24294662475586,133546400
2015-12-03,26.303872622299615,26.35803712742978,25.77802045782931,25.99919319152832,166278000
2015-12-04,26.019510003277226,26.9132322252668,25.978886187647753,26.86358070373535,231108000
2015-12-07,26.85229722635891,27.050901589617084,26.588241565179153,26.69431495666504,128336800
2015-12-08,26.52279335462948,26.766536259717242,26.373840504981796,26.683032989501953,137238000
2015-12-09,26.54988027568499,26.561165340666943,25.972120763279804,26.093992233276367,185445600
2015-12-10,26.188778004789107,26.391897101473468,26.069163903924707,26.218116760253906,116850800
2015-12-11,25.996942502040937,26.042079311259087,25.46883288052232,25.543310165405273,187544800
2015-12-14,25.317627067461288,25.43047083194064,24.77823401099873,25.385334014892578,257274800
2015-12-15,25.26345273331993,25.457544070611224,24.904608806240997,24.93620491027832,213292400
2015-12-16,25.0671130696232,25.27474517719647,24.554803150871464,25.128047943115234,224954000
2015-12-17,25.281507259231855,25.3334161300783,24.59541893005371,24.59541893005371,179091200
2015-12-18,24.579628604605148,24.717296407554237,23.879995915831927,23.92964744567871,385813200
2015-12-21,24.211756469866728,24.23206924169769,23.825831023669416,24.223041534423828,190362400
2015-12-22,24.238840250963513,24.311060189259624,24.024436071560665,24.20047378540039,131157600
2015-12-23,24.209504417564272,24.566091184654013,24.193706356837993,24.511926651000977,130629600
2015-12-24,24.599940584932966,24.599940584932966,24.362967991472047,24.381023406982422,54281600
2015-12-28,24.281707778989396,24.30427789762808,23.963489424111927,24.107929229736328,106816800
2015-12-29,24.139532514352073,24.696980862220546,24.116964110854564,24.541255950927734,123724800
2015-12-30,24.50515383466926,24.532235237842052,24.189190930065386,24.220787048339844,100855200
2015-12-31,24.150818194861966,24.155331186933395,23.656562052885878,23.7558650970459,163649200
2016-01-04,23.15779507703764,23.78069307433639,23.020125560934314,23.77617835998535,270597600
2016-01-05,23.8664627206283,23.889031135330246,23.112666994053342,23.18037223815918,223164000
2016-01-06,22.695136139423642,23.103631715714023,22.5394129236889,22.72673225402832,273829600
2016-01-07,22.27084099112857,22.598087154201693,21.763044152102708,21.76755714416504,324377600
2016-01-08,22.241507811675877,22.367892283398735,21.837526907436846,21.88266372680664,283192000
2016-01-11,22.33628919814759,22.35660024397062,21.96841751978212,22.23698616027832,198957600
2016-01-12,22.692877505733563,22.724473616163657,22.306950387742376,22.559720993041992,196616800
2016-01-13,22.640974193610955,22.837322975445637,21.959398572912605,21.97970962524414,249758400
2016-01-14,22.108346760650335,22.67708021118706,21.607320247225722,22.460418701171875,252680400
2016-01-15,21.71114245348447,22.05193114916815,21.521565730710137,21.921031951904297,319335600
2016-01-19,22.209911769732166,22.26407629753309,21.553160197941185,21.814958572387695,212350800
2016-01-20,21.462883037823314,22.160258377469596,21.083727931282407,21.844295501708984,289337600
2016-01-21,21.905234459305046,22.090298193320077,21.426777924556635,21.733713150024414,208646000
2016-01-22,22.259556697331114,22.89825271239898,22.200879189198982,22.889225006103516,263202000
2016-01-25,22.911792392499496,22.914049749437755,22.390454860586807,22.442363739013672,207178000
2016-01-26,22.552959006837305,22.76736151023865,22.13317998762541,22.566499710083008,300308000
2016-01-27,21.675032703826414,21.808187533033102,21.065675280222983,21.083730697631836,533478800
2016-01-28,21.16722674199719,21.331977620925375,20.85126395867116,21.23493194580078,222715200
2016-01-29,21.3929216619094,21.96842384338379,21.293618595455786,21.96842384338379,257666000
2016-02-01,21.77207015522861,21.826234665034523,21.53058463509796,21.763042449951172,163774000
2016-02-02,21.535103093925297,21.675029978460767,21.277819454707192,21.32295799255371,149428800
2016-02-03,21.44031350754431,21.855577700566506,21.232681411033212,21.744991302490234,183857200
2016-02-04,21.751799462907766,22.085360609990744,21.599768733525107,21.919713973999023,185886800
2016-02-05,21.9015584424802,21.992323642447158,21.259398418078742,21.334278106689453,185672400
2016-02-08,21.13232964362086,21.71549384781649,21.111908379419077,21.55892562866211,216085600
2016-02-09,21.395540742206652,21.7699460293937,21.3138522529585,21.554378509521484,177324800
2016-02-10,21.765411843355377,21.86298413186225,21.352431821787203,21.391006469726562,169374400
2016-02-11,21.28208642645985,21.493114752274785,21.009790863136274,21.26166343688965,200298800
2016-02-12,21.372858067307014,21.44320028674965,21.10510163468998,21.32747459411621,161405600
2016-02-16,21.561192723001657,21.976442392090075,21.4681596374477,21.928791046142578,196231600
2016-02-17,21.935598064308735,22.285042998016483,21.817604502985187,22.26462173461914,179452800
2016-02-18,22.42798977391457,22.439336070707775,21.803981536728703,21.842557907104492,156084000
2016-02-19,21.783565899847915,21.956019614625014,21.738184163370807,21.79264259338379,141496800
2016-02-22,21.853907904894076,21.987786969284326,21.765412307755714,21.983247756958008,137123200
2016-02-23,21.874328566345984,21.897019431952153,21.45454149342462,21.486309051513672,127770400
2016-02-24,21.325204598353906,21.86979237287173,21.175441748519887,21.806257247924805,145022800
2016-02-25,21.79491482808662,21.956022262573242,21.613384397880644,21.956022262573242,110330800
2016-02-26,22.05585999073366,22.241927881981823,21.9151755675962,21.99005699157715,115964400
2016-02-29,21.978706783746762,22.289576993021118,21.931055449105056,21.94013214111328,140865200
2016-03-01,22.157975012142394,22.86593991500341,22.1057844483328,22.811481475830078,201628400
2016-03-02,22.806940266626068,22.89316625882572,22.609526076482055,22.861398696899414,132678400
2016-03-03,22.822819348233132,23.079229397042607,22.793319667374092,23.031578063964844,147822800
2016-03-04,23.228998159622087,23.542136313376798,23.002086002384722,23.374221801757812,184220400
2016-03-07,23.23353309790009,23.333374990140616,22.909048679320556,23.11553955078125,143315600
2016-03-08,22.868202544078848,23.09057717725694,22.78197656409659,22.924930572509766,126247600
2016-03-09,22.9884665877486,23.049733830326787,22.752477772488778,22.945354461669922,108806800
2016-03-10,23.011161439915455,23.199497204424766,22.725251652671545,22.956701278686523,134054400
2016-03-11,23.19949559324288,23.208572286150666,23.0315811024542,23.20403480529785,109632800
2016-03-14,23.124621886075218,23.351534073839893,23.09512219369614,23.263036727905273,100304400
2016-03-15,23.589786411415588,23.866619505600863,23.564825936942995,23.730472564697266,160270800
2016-03-16,23.73727683723696,24.12302674592102,23.73273762539715,24.04587745666504,153214000
2016-03-17,23.943773998648,24.159341622115218,23.816703723730164,24.00731086730957,137682800
2016-03-18,24.12983331180305,24.166140080929782,23.868885766313326,24.034530639648438,176820800
2016-03-21,24.03680791350588,24.4270971501143,23.857547078961193,24.032270431518555,142010800
2016-03-22,23.88249955998011,24.345400471784775,23.873422867842528,24.216060638427734,129777600
2016-03-23,24.161604468696073,24.295481794998434,24.029995017237972,24.082183837890625,102814000
2016-03-24,23.932426258254416,24.109417469508774,23.800816787402866,23.977807998657227,104532000
2016-03-28,24.05269290277023,24.095806774222314,23.839394883421182,23.868894577026367,77645600
2016-03-29,23.800815715177297,24.458861308587686,23.798546108898673,24.433900833129883,124760400
2016-03-30,24.654005457259437,25.055639201250653,24.642659157272288,24.86049461364746,182404400
2016-03-31,24.896798190854444,24.937642441878825,24.706191109006642,24.731151580810547,103553600
2016-04-01,24.683499673308052,24.960332731504337,24.551890230689807,24.95806312561035,103496000
2016-04-04,25.05564179351767,25.45727731026458,25.021604621237042,25.214481353759766,149424800
2016-04-05,24.849150369479364,25.125983473239945,24.828727375476166,24.91722297668457,106314800
2016-04-06,25.012524368262575,25.182708462473773,24.77880342466941,25.17816925048828,105616400
2016-04-07,24.948994588702625,25.055643594955217,24.533746596871676,24.62904930114746,127207600
2016-04-08,24.712995185498915,24.908137979395892,24.545079001724435,24.656267166137695,94326800
2016-04-11,24.726618153590874,25.098753954505728,24.69485058994222,24.73796272277832,117630000
2016-04-12,24.81057589154995,25.07379484030774,24.656277277563966,25.0601806640625,108929200
2016-04-13,25.141866272819133,25.491309451470528,25.141866272819133,25.423236846923828,133029200
2016-04-14,25.327934639654472,25.502656232276333,25.262129908842983,25.436851501464844,101895600
2016-04-15,25.439116167559117,25.482230021387846,24.89906598221837,24.926294326782227,187756000
2016-04-18,24.708460662083407,24.72207483532837,24.26598271960116,24.38851547241211,243286000
2016-04-19,24.479275713270788,24.506505787378323,24.104872148702885,24.259172439575195,129539600
2016-04-20,24.197908925926956,24.526930815436103,24.066299477642445,24.30909538269043,122444000
2016-04-21,24.263712882519787,24.263712882519787,23.943765964694265,24.04587745666504,126210000
2016-04-22,23.82804511272389,24.161606246807402,23.73954951362446,23.98007583618164,134732400
2016-04-25,23.825775903166228,23.973269147854865,23.714589433688104,23.843929290771484,112126400
2016-04-26,23.57843971901414,23.893847433990892,23.57843971901414,23.678279876708984,224064800
2016-04-27,21.783564636890503,22.398496305875128,21.71095282401562,22.196544647216797,458408400
2016-04-28,22.148897225584893,22.210162750235416,21.386472189920188,21.518081665039062,328970800
2016-04-29,21.32747427331245,21.493120918362905,20.991645232764412,21.2707462310791,274126000
2016-05-02,21.322932104473505,21.347892576065583,20.966680146807196,21.248050689697266,192640400
2016-05-03,21.375121389454105,21.724566268176915,21.257127846696772,21.597496032714844,227325200
2016-05-04,21.602038094877038,21.760877654093807,21.288899920562095,21.37285804748535,164102000
2016-05-05,21.45960597989404,21.47558646786894,21.15825839112268,21.286102294921875,143562000
2016-05-06,21.315782067463918,21.33404423860122,20.96877468971617,21.167390823364258,174799600
2016-05-09,21.231306318584075,21.40709163679079,21.13770509985305,21.183364868164062,131745600
2016-05-10,21.306652430644746,21.361442433506753,21.02813382500346,21.327198028564453,134747200
2016-05-11,21.340888990007507,21.361434580374013,21.108028515400907,21.119443893432617,114876400
2016-05-12,21.167382381135212,21.181079439461012,20.425428198294576,20.624042510986328,305258800
2016-05-13,20.54642822195066,20.927678194273145,20.54642822195066,20.66514015197754,177571200
2016-05-16,21.092055689983834,21.548643109170396,20.923118832572783,21.432212829589844,245039200
2016-05-17,21.585168375883146,21.6194110348622,21.2335958958434,21.343175888061523,187667600
2016-05-18,21.49613394799683,21.735841269216778,21.43449367843844,21.58745002746582,168249600
2016-05-19,21.605714060292538,21.605714060292538,21.36143988869421,21.505264282226562,121768400
2016-05-20,21.605712197075714,21.78606440043992,21.578316330399563,21.738122940063477,128104000
2016-05-23,21.88651841606479,22.18786604099745,21.840858629412708,22.014362335205078,152074400
