Date,Open,High,Low,Close,Volume
2015-11-09,131.6067071595439,131.85010407453356,129.15602576224845,130.22190856933594,2291100
2015-11-10,130.53319757573234,131.6523195142657,130.08723333158036,131.61024475097656,1701800
2015-11-11,131.24838877996058,132.46847961471784,130.57523123131136,131.5933837890625,1864200
2015-11-12,131.3662584974932,132.08990099058093,130.7604176735398,131.26528930664062,1657400
2015-11-13,130.48273210634716,130.6341858690723,128.9344653306827,129.30470275878906,2459900
2015-11-16,129.42246408498224,131.66070759248976,128.94284781303804,131.6438751220703,1778400
2015-11-17,132.40123374246755,134.56373839434147,132.12355564984537,133.69705200195312,2500000
2015-11-18,133.69703770010884,135.80905753456403,132.79669928950972,135.68284606933594,2152000
2015-11-19,136.05306829589233,137.323643981853,135.8427073177218,137.01231384277344,2959300
2015-11-20,138.13147648542028,138.39232212089897,136.9450371375149,137.2395477294922,2051100
2015-11-23,137.60131363167497,137.91264375178963,136.92815597465213,137.53399658203125,1174300
2015-11-24,136.5327255918104,137.92952598718222,135.4725105660927,136.4738311767578,2799500
2015-11-25,136.34754885791114,137.15534056209736,135.59025456726008,136.64205932617188,1828000
2015-11-27,137.24795284809775,138.34183278729455,136.7262615950085,137.6434326171875,866300
2015-11-30,138.13986835781535,138.36706184669762,135.2957833558773,135.82589721679688,3063800
2015-12-01,136.33073971125452,137.18900321615726,135.25369258244694,135.7164764404297,1939700
2015-12-02,136.0699218107781,136.68417236698642,135.16116070382242,135.5482177734375,1585700
2015-12-03,138.4259106408611,139.76381599949735,137.41618067992687,137.71910095214844,3440000
2015-12-04,138.09779795068246,140.72311220442705,138.00523858854055,140.35287475585938,2578600
2015-12-07,140.79885553277734,140.94189950198933,139.3010859264172,140.6221466064453,2791900
2015-12-08,140.3023530697991,142.8182619801879,139.5702881848087,142.09461975097656,3158500
2015-12-09,136.9197323303121,137.90422000802337,133.1332353363088,134.39540100097656,9527000
2015-12-10,135.41357164884403,137.50036193450347,135.14431625549778,136.1961212158203,3653300
2015-12-11,134.40383174278116,135.64075531389352,134.0925016056356,134.64785766601562,2511200
2015-12-14,134.70676380508144,136.21295572078952,134.13458806105606,136.17929077148438,2427300
2015-12-15,137.42461931253507,137.77802419797993,135.236860109974,135.7164764404297,2378700
2015-12-16,136.27186254351665,137.36574238614432,134.63104919928386,136.95343017578125,2196300
2015-12-17,136.6841816446025,137.64342740492958,135.13592758221805,135.20323181152344,1703900
2015-12-18,134.4543703972779,135.20325526252012,132.61161828394856,132.6957550048828,4295800
2015-12-21,133.62969783511318,134.15138892158552,132.3843645128497,134.11773681640625,1453500
2015-12-22,134.54686327286183,135.80061920167282,133.81481124941985,135.66598510742188,1742100
2015-12-23,136.67578962332735,136.67578962332735,135.28741168301795,136.06996154785156,1581000
2015-12-24,136.1877262018955,136.59161575552554,135.84273105594897,136.10357666015625,491000
2015-12-28,135.51458784336106,136.532728111736,134.96764142236046,135.60714721679688,1124700
2015-12-29,136.22981788817376,137.3489402727698,135.91007780644645,136.86932373046875,1169600
2015-12-30,137.1217532631134,137.5340527062355,136.7430930994189,136.91139221191406,889900
2015-12-31,136.3812734151256,137.99684469028153,135.8932342529297,135.8932342529297,1873400
2016-01-04,134.47119682709751,134.71522283749422,132.83879300925915,134.24400329589844,2640800
2016-01-05,134.7740947530813,135.66602341033996,134.1682539973174,134.5721435546875,2127700
2016-01-06,133.25104010755888,134.46272122864536,132.6367897312407,133.32676696777344,2033400
2016-01-07,130.29765746345817,132.15724221167213,129.20377728481512,130.2724151611328,3826000
2016-01-08,130.6594183804895,130.67625085489328,127.73960678311134,127.9920425415039,3156200
2016-01-11,128.15193923680872,131.23162773001079,128.00047262202895,130.188232421875,2164500
2016-01-12,131.02125242227464,131.62708029709955,130.3733369396575,131.3157501220703,2215600
2016-01-13,131.2400379594025,131.2821127324962,127.79853465468025,128.00047302246094,2157500
2016-01-14,127.86586021528665,129.71703479958154,127.33574628582141,128.8924102783203,2281500
2016-01-15,125.61913026122791,127.49555904529662,124.74403442120649,126.54472351074219,2975400
2016-01-19,127.72284444184963,127.89955342158086,125.8632594407312,126.61214447021484,2242600
2016-01-20,124.9208267909594,126.21664536738592,121.93369694938036,125.22374725341797,3796800
2016-01-21,125.34988470045225,127.25996573348488,124.62624251433066,126.53632354736328,2211800
2016-01-22,128.0509596273691,129.33838093929975,127.6049952722854,129.32154846191406,2544100
2016-01-25,129.6412281730376,129.9862103085372,126.67934295617073,126.87287139892578,1820600
2016-01-26,126.87297507789086,127.66393480257065,124.7861967340742,124.95448303222656,2828600
2016-01-27,125.6191614307354,125.87159718318566,123.45665715944003,124.30651092529297,2189500
2016-01-28,124.99655426660908,126.19140364080408,124.37388085776612,125.87165069580078,2076100
2016-01-29,125.79591442173712,127.5797721096048,123.6165769122127,127.15904998779297,3221300
2016-02-01,126.92341459472472,128.0593691727008,126.37648111016851,127.2684097290039,2142000
