Date,Open,High,Low,Close,Volume
2015-11-09,47.53356170531723,47.812401768605,46.67090129828187,47.1937255859375,32513100
2015-11-10,47.115294853424594,47.16757860430627,46.41819479517861,46.627323150634766,55283700
2015-11-11,46.79290057127785,47.22858865234368,46.583768829790294,46.749332427978516,36516300
2015-11-12,46.60118913419305,47.03687714403857,46.34848929071407,46.461769104003906,35361100
2015-11-13,46.24392269755114,46.43562647561908,45.773378873585585,46.04350662231445,36848200
2015-11-16,46.252652499376744,46.95846512768494,46.05223303865782,46.85390090942383,32165200
2015-11-17,46.64335034514522,46.95916067373954,46.36263079671493,46.46790313720703,31551300
2015-11-18,46.494215190302036,47.35391914507814,46.476669801864894,47.23987579345703,29710000
2015-11-19,47.36270518197638,47.95046078045189,47.178480231216426,47.31884002685547,28149200
2015-11-20,47.59077550706648,47.6346373036835,46.7310715768988,47.53813934326172,37147600
2015-11-23,47.59077550706648,47.77499706072229,47.15215084801518,47.53813934326172,28235900
2015-11-24,47.30126928629607,47.75743921428103,47.003007808531756,47.590763092041016,24600000
2015-11-25,47.45041891146206,47.57323328874857,47.099517822265625,47.099517822265625,21005100
2015-11-27,47.19601523912403,47.441647337275406,47.18724421789469,47.31005859375,9009100
2015-11-30,47.84518447643761,48.21362762890616,47.3714689834572,47.678504943847656,56241400
2015-12-01,47.731153264220964,48.450497708625164,47.634655267408384,48.44172668457031,39952800
2015-12-02,48.52943558961049,49.090874659181566,48.301352222512556,48.43293762207031,47274900
2015-12-03,48.67856165156965,48.92419036715962,47.31005163662495,47.54690933227539,38627800
2015-12-04,47.47674991795994,49.32774720697476,47.459204523461956,49.047027587890625,43963700
2015-12-07,48.941740348117506,49.09964549337523,48.50311568827728,48.959285736083984,30709800
2015-12-08,48.66103000526084,49.21369477138963,48.23995065402124,48.941749572753906,32878000
2015-12-09,48.573289694570576,49.01191431649196,47.81885480943535,48.231163024902344,36373200
2015-12-10,48.590845624738826,48.82770337354492,48.257489902740495,48.48557662963867,31775800
2015-12-11,47.99432445518049,48.33645126120015,47.3802490704685,47.42411422729492,39549500
2015-12-14,47.66096255234213,48.43293963181545,47.0907490912748,48.37153244018555,46768900
2015-12-15,48.82771309406793,49.0382544726234,48.32768108474558,48.42417907714844,39843000
2015-12-16,48.72242825814601,49.34527447504078,48.03817150984584,49.24000549316406,37503300
2015-12-17,49.4417774474174,49.81899496268687,48.71365882840487,48.86279296875,41280900
2015-12-18,48.92420028522218,49.12596724913679,47.39778483040427,47.485511779785156,84684200
2015-12-21,48.14344828778221,48.55575323258989,47.57323483590399,48.099586486816406,37246300
2015-12-22,48.23995241480572,48.669802804151225,47.810098679018886,48.55575942993164,28322200
2015-12-23,48.86279435895062,49.02069952548349,48.63470763109603,48.96806335449219,27279800
2015-12-24,49.003154909868165,49.09087851646616,48.62593737790282,48.83647537231445,9558500
2015-12-28,48.555736995558426,49.082088470458984,48.231155761222276,49.082088470458984,22458300
2015-12-29,49.380368476557514,49.87162598836374,49.17860152043127,49.60845184326172,27731400
2015-12-30,49.53827848206174,49.81022367516272,49.3803733102555,49.397918701171875,21704500
2015-12-31,49.16104914907079,49.292634529712814,48.61715220047469,48.6697883605957,27334100
2016-01-04,47.65219333986831,48.073272705078125,46.83635102401139,48.073272705078125,53778000
2016-01-05,48.18731446441107,48.590848424244975,47.84518770079358,48.29258346557617,34079700
2016-01-06,47.6521828832078,47.72236443522965,47.05565307678438,47.41532516479492,39518900
2016-01-07,46.23104246409853,46.924070269481504,45.678374424045195,45.76609802246094,56564900
2016-01-08,45.941547238838034,46.73984400855146,45.74855465860931,45.90645980834961,48754000
2016-01-11,46.06436760981611,46.36263255967005,45.14325634735109,45.88014602661133,36943800
2016-01-12,46.28367073824042,46.58193562857319,45.669598916767455,46.30121612548828,36095500
2016-01-13,47.19602146718455,47.43287922892195,45.00289776195812,45.30116271972656,66883600
2016-01-14,45.61696618731679,46.86265865767891,45.239748699206416,46.59071350097656,52381900
2016-01-15,45.011672787200204,45.590657319965786,44.16073970630184,44.730953216552734,71820700
2016-01-19,45.16079706026524,45.3362476031425,43.91510456407409,44.353729248046875,43564500
2016-01-20,43.84493053055157,45.07308119495792,43.07295001731211,44.555503845214844,63273000
2016-01-21,44.73971650783808,45.248522733238346,44.125641298246286,44.283546447753906,40191200
2016-01-22,45.09938805845447,45.90645918465548,44.96779931997846,45.871368408203125,37555800
2016-01-25,45.564328462606504,46.187178022917145,45.30992870317658,45.432743072509766,34707700
2016-01-26,45.432745671328504,46.00295575391236,45.22220435011364,45.76609802246094,28900800
2016-01-27,45.62574474176564,45.79242428746223,44.75726961611771,44.93272018432617,36775200
2016-01-28,45.49415090469626,45.80118683239928,44.959028276607604,45.66960144042969,62513800
2016-01-29,48.01186830151928,48.32767868041992,47.37147652050031,48.32767868041992,83611700
2016-02-01,48.14344259305193,48.327664143181906,47.81008692154971,47.99430847167969,44208500
2016-02-02,47.52059318346547,47.599545754669926,46.18717718647545,46.49421310424805,56313800
2016-02-03,46.71353779091729,46.83635219052382,44.967809741883535,45.7573356628418,57559800
2016-02-04,45.70468602204066,46.32753555239945,45.06429445099835,45.61696243286133,46987100
2016-02-05,45.56434129273507,45.61697747145955,43.47648973328693,44.002838134765625,62009000
2016-02-08,43.467712620040814,43.48525801184155,42.274652749121046,43.34489822387695,59290500
2016-02-09,43.00277063820185,44.0730160927572,42.695731307146154,43.23085403442383,46740500
2016-02-10,43.76597171742335,44.204596414284985,43.44139037874918,43.60806655883789,38237000
2016-02-11,42.70449484411225,43.95896157124095,42.55536072766933,43.59051513671875,48878600
2016-02-12,44.08178550418061,44.4590030408869,43.643160772795724,44.30109786987305,34243300
2016-02-16,44.97260328755302,45.14047622680664,44.29227079089026,45.14047622680664,37291200
2016-02-17,45.493878282397404,46.62481840220133,45.458535561036676,46.315574645996094,40789000
2016-02-18,46.23605379051691,46.783852433009514,46.03283484897141,46.11235427856445,27176000
2016-02-19,45.91797968355995,46.19187734111456,45.52921649921043,45.78544616699219,33559100
