Date,Open,High,Low,Close,Volume
2015-11-09,106.34440172298656,107.58674286461023,105.21138720843766,105.8375244140625,26383500
2015-11-10,105.31079090115641,107.48737537805975,104.59520106860464,107.24884796142578,25031700
2015-11-11,107.60663054277848,109.19683347050916,106.4537417610882,108.34210205078125,25057100
2015-11-12,107.8153501951945,108.71977071425155,107.33828780193124,107.35816192626953,20924700
2015-11-13,107.05006759316615,107.58675996155284,103.19384280651522,103.31310272216797,30278400
2015-11-16,102.68695995718461,103.53175050628982,99.85442337129096,103.40254974365234,49309200
2015-11-17,103.97899297613165,105.54930650780585,103.50193061359268,104.4858627319336,26807200
2015-11-18,105.15177189234392,107.21902207685828,104.74428030151608,107.10969543457031,23836500
2015-11-19,106.70221425248674,107.0699500210724,105.30084957294258,105.60895538330078,25520600
2015-11-20,106.18540550011778,107.20910123133739,105.96675977285052,106.66246795654297,22129600
2015-11-23,106.53326615739694,106.81154942821678,105.4300663461823,106.29473114013672,19897200
2015-11-24,105.35054168052895,105.83753734440086,103.75040548801461,105.09213256835938,23577300
2015-11-25,105.67852922369957,105.94687162606245,104.45606196645748,104.76416778564453,15150800
2015-11-27,105.13189687889914,105.31079434288374,104.21753543304455,104.80391693115234,5913100
2015-11-30,105.19152137342012,105.44993049300388,103.11433031092491,103.60132598876953,20383200
2015-12-01,104.18772134885626,106.49350669190461,103.85974139828878,106.46369171142578,22781900
2015-12-02,106.34441483651467,107.25877620966564,105.14182937304773,105.42011260986328,24429100
2015-12-03,105.6188904284421,106.19533864315518,102.71678281200032,103.74047088623047,23236500
2015-12-04,104.16783301129202,107.06994810983903,103.47212490222407,105.5294418334961,21224700
2015-12-07,105.82761640144957,106.17547048759398,104.01876757084827,104.96294403076172,15474900
2015-12-08,103.36278298308974,106.25495680046096,103.31308630436536,105.8375244140625,20401800
2015-12-09,105.52943523138944,105.7878443340123,102.91555197639218,103.95911407470703,23517300
2015-12-10,104.4063806627661,105.74810794014462,103.77030243374739,104.77410888671875,17454300
2015-12-11,103.51188491081555,103.70071564366698,101.2856112893277,101.49432373046875,26427700
2015-12-14,101.66327874073234,104.09826476511198,100.83836226062091,104.01876068115234,24648100
2015-12-15,104.65482856840525,105.1517650619254,103.64107387534061,103.909423828125,21764300
2015-12-16,104.72440612775284,106.4338614062778,103.55163562410863,106.13570404052734,22680500
2015-12-17,106.83142179034796,107.08983093011958,105.47975371213535,105.56920623779297,21675700
2015-12-18,105.43005161109447,105.93692139096798,103.33297893567072,103.40254974365234,35994200
2015-12-21,104.26722384707449,104.5057512525741,102.9652450137048,104.1280746459961,16138800
2015-12-22,104.57533179102828,105.01263839400394,104.16784016868273,104.86355590820312,14597100
2015-12-23,105.24120413628596,105.45985739449452,103.22364329805936,103.98892211914062,19599700
2015-12-24,104.09826551460284,104.67471372769731,103.85973809570685,104.37654876708984,6501800
2015-12-28,104.37653963827135,105.33066439570707,103.88954398901197,105.28096771240234,13069700
2015-12-29,105.76796407735455,107.0798761493943,105.59900748521405,106.60282135009766,17179900
2015-12-30,106.34442607445749,106.59289435967818,105.41018289557957,105.56920623779297,13115000
2015-12-31,105.35054697493715,105.51950357949495,103.97900484784759,104.01876068115234,18391100
2016-01-04,101.32536186351544,101.61358597912259,99.13884402583037,101.59371185302734,37912400
2016-01-05,102.25960168902395,103.07457732004026,101.04707530522289,102.1005859375,23258200
2016-01-06,100.51039592073865,103.13422061262654,100.28180932662353,102.33912658691406,25096200
2016-01-07,99.88425537435224,100.80855774231645,96.7038642064381,97.32006072998047,45172900
2016-01-08,99.26802935681557,99.88423332699445,96.43549291332613,96.73365783691406,35402300
2016-01-11,97.31011023054984,97.99587745252934,94.80554599438763,96.91255950927734,29932400
2016-01-12,98.39342606792901,99.34754322897285,96.95231326464022,98.76116180419922,28395400
2016-01-13,99.96375443144859,99.96375443144859,94.6266533568512,94.8552474975586,33410600
2016-01-14,95.26273890885928,98.26424003656938,91.88356871787617,97.76730346679688,48658600
2016-01-15,93.4041979351693,95.78948732592441,92.9668913416275,94.38813018798828,46132800
2016-01-19,95.9385612217879,96.82310760126482,93.34455203799392,94.67634582519531,30998300
2016-01-20,92.26122806854364,94.41793055722559,88.82242856027203,93.77191162109375,59051400
2016-01-21,94.32848115661784,95.40185813238155,92.05251129175527,93.58307647705078,30518900
2016-01-22,95.81930313990514,97.46912843840015,94.90493418302229,97.33992767333984,30495400
2016-01-25,98.11515629220568,98.87050199172563,96.33612248529235,96.41563415527344,32482000
2016-01-26,97.1610313813302,97.28029129429966,95.07389949521901,96.74359893798828,26877100
2016-01-27,97.19084733250322,97.25047728958488,93.6526616695309,93.87130737304688,58699400
2016-01-28,106.54318898924082,109.66394979074474,104.16783298266903,108.44149017333984,107475300
2016-01-29,108.32222650522122,112.1486364045936,108.1731440244353,111.52249908447266,62739500
